Date;Strike;Midpoint;IV
16/12/2022;11800.00;4216.00;28.75
16/12/2022;11900.00;4134.00;28.58
16/12/2022;12000.00;4052.00;28.40
16/12/2022;12100.00;3970.00;28.21
16/12/2022;12200.00;3889.00;28.03
16/12/2022;12300.00;3809.00;27.86
16/12/2022;12400.00;3728.00;27.65
16/12/2022;12500.00;3648.00;27.46
16/12/2022;12600.00;3569.00;27.28
16/12/2022;12700.00;3491.00;27.11
16/12/2022;12800.00;3413.00;26.93
16/12/2022;12900.00;3335.00;26.74
16/12/2022;13000.00;3258.00;26.55
16/12/2022;13100.00;3182.00;26.37
16/12/2022;13200.00;3108.00;26.22
16/12/2022;13300.00;3033.00;26.04
16/12/2022;13400.00;2957.00;25.83
16/12/2022;13500.00;2883.85;25.66
16/12/2022;13600.00;2811.00;25.49
16/12/2022;13700.00;2739.00;25.31
16/12/2022;13800.00;2667.00;25.13
16/12/2022;13900.00;2596.00;24.95
16/12/2022;14000.00;2526.00;24.78
16/12/2022;14100.00;2457.00;24.61
16/12/2022;14200.00;2388.00;24.43
16/12/2022;14300.00;2322.00;24.28
16/12/2022;14400.00;2255.00;24.11
16/12/2022;14500.00;2188.00;23.92
16/12/2022;14600.00;2123.00;23.76
16/12/2022;14700.00;2058.00;23.58
16/12/2022;14800.00;1995.00;23.42
16/12/2022;14900.00;1932.00;23.24
16/12/2022;15000.00;1870.00;23.07
16/12/2022;15100.00;1810.00;22.92
16/12/2022;15200.00;1748.00;22.72
16/12/2022;15300.00;1687.45;22.54
16/12/2022;15400.00;1628.25;22.36
16/12/2022;15500.00;1570.20;22.18
16/12/2022;15600.00;1513.75;22.01
16/12/2022;15700.00;1458.30;21.84
16/12/2022;15800.00;1404.60;21.69
16/12/2022;15900.00;1352.00;21.53
16/12/2022;16000.00;1299.80;21.37
16/12/2022;16100.00;1249.60;21.22
16/12/2022;16200.00;1200.30;21.07
16/12/2022;16300.00;1151.45;20.92
16/12/2022;16400.00;1104.50;20.77
16/12/2022;16500.00;1059.00;20.63
16/12/2022;16600.00;1014.15;20.49
16/12/2022;16700.00;970.35;20.35
16/12/2022;16800.00;928.20;20.21
16/12/2022;16900.00;887.15;20.07
16/12/2022;17000.00;847.05;19.94
16/12/2022;17100.00;808.05;19.80
16/12/2022;17200.00;770.20;19.67
16/12/2022;17300.00;734.60;19.55
16/12/2022;17400.00;699.50;19.43
16/12/2022;17500.00;673.00;19.42
16/12/2022;17600.00;640.00;19.30
16/12/2022;17700.00;608.00;19.18
16/12/2022;17800.00;579.00;19.09
16/12/2022;17900.00;549.00;18.97
16/12/2022;18000.00;522.00;18.88
16/12/2022;18200.00;470.00;18.69
16/12/2022;18400.00;424.00;18.55
16/12/2022;18600.00;379.00;18.36
16/12/2022;18800.00;340.00;18.22
16/12/2022;19000.00;305.00;18.10
16/12/2022;19200.00;273.00;17.98
16/12/2022;19400.00;245.00;17.78
16/12/2022;19600.00;219.00;17.81
16/12/2022;19800.00;196.00;17.74
16/12/2022;20000.00;176.00;17.69
16/12/2022;20200.00;158.00;17.65
16/12/2022;20400.00;142.00;17.62
