Date,Strike,Moneyness,Bid,Midpoint,Ask,Last,Change,%Chg,Volume,Open Int,Vol/OI,IV,Time
210820,4525.00,-0.03,1.20,1.28,1.35,1.43,-5.08,-0.78,35.00,21.00,1.67,0.09,44235.00
210820,4530.00,-0.03,1.00,1.10,1.20,1.09,-4.91,-0.82,96.00,22.00,4.36,0.09,44235.00
210820,4535.00,-0.03,0.90,0.98,1.05,1.13,1.13,unch,4.00,0.00,0.00,0.09,44235.00
210820,4540.00,-0.03,0.75,0.83,0.90,1.25,-0.44,-0.26,2.00,5.00,0.40,0.09,44235.00
210820,4545.00,-0.04,0.65,0.73,0.80,1.40,1.40,unch,1.00,0.00,0.00,0.09,44235.00
210820,4550.00,-0.04,0.55,0.65,0.75,1.00,-0.05,-0.05,20.00,23.00,0.87,0.09,44235.00
210820,4555.00,-0.04,0.50,0.58,0.65,0.87,0.87,unch,4.00,0.00,0.00,0.09,44235.00
210820,4560.00,-0.04,0.45,0.53,0.60,0.72,-0.47,-0.40,3.00,0.00,0.00,0.09,44235.00
210820,4565.00,-0.04,0.40,0.48,0.55,0.82,0.82,unch,2.00,0.00,0.00,0.10,44235.00
210820,4570.00,-0.04,0.35,0.43,0.50,0.71,0.71,unch,45.00,0.00,0.00,0.10,44235.00
210820,4575.00,-0.04,0.30,0.38,0.45,0.50,-0.15,-0.23,40.00,9.00,4.44,0.10,44235.00
210820,4580.00,-0.04,0.25,0.33,0.40,0.62,-0.35,-0.36,1.00,0.00,0.00,0.10,44235.00
210820,4585.00,-0.05,0.25,0.33,0.40,0.52,0.52,unch,3.00,0.00,0.00,0.10,44235.00
210820,4590.00,-0.05,0.20,0.28,0.35,0.00,0.00,unch,0.00,0.00,0.00,0.10,N/A
210820,4595.00,-0.05,0.20,0.28,0.35,0.00,0.00,unch,0.00,0.00,0.00,0.10,N/A
210820,4600.00,-0.05,0.15,0.22,0.30,0.45,-1.25,-0.74,10.00,3.00,3.33,0.10,07/30/21
210820,4605.00,-0.05,0.15,0.22,0.30,0.00,0.00,unch,0.00,0.00,0.00,0.10,N/A
210820,4610.00,-0.05,0.15,0.20,0.25,0.00,0.00,unch,0.00,0.00,0.00,0.10,N/A
210820,4615.00,-0.05,0.10,0.18,0.25,0.30,0.30,unch,1.00,0.00,0.00,0.10,44235.00
210820,4620.00,-0.05,0.10,0.18,0.25,0.00,0.00,unch,0.00,0.00,0.00,0.11,N/A
210820,4625.00,-0.05,0.10,0.18,0.25,0.96,-0.05,-0.05,2.00,4.00,0.50,0.11,07/26/21
210820,4630.00,-0.06,0.10,0.15,0.20,0.00,0.00,unch,0.00,0.00,0.00,0.11,N/A
210820,4640.00,-0.06,0.05,0.13,0.20,0.00,0.00,unch,0.00,0.00,0.00,0.11,N/A
210820,4650.00,-0.06,0.05,0.13,0.20,0.20,0.20,unch,6.00,0.00,0.00,0.12,44235.00
210820,4660.00,-0.06,0.05,0.10,0.15,0.00,0.00,unch,0.00,0.00,0.00,0.11,N/A
210820,4670.00,-0.06,0.05,0.10,0.15,0.00,0.00,unch,0.00,0.00,0.00,0.12,N/A
210820,4675.00,-0.07,0.05,0.10,0.15,0.20,-0.10,-0.33,21.00,60.00,0.35,0.12,07/30/21
210820,4680.00,-0.07,0.05,0.10,0.15,0.00,0.00,unch,0.00,0.00,0.00,0.12,N/A
210820,4690.00,-0.07,0.05,0.10,0.15,0.00,0.00,unch,0.00,0.00,0.00,0.12,N/A
210820,4700.00,-0.07,0.05,0.10,0.15,0.17,0.17,unch,12.00,12.00,1.00,0.13,07/20/21
210820,4710.00,-0.07,0.05,0.08,0.10,0.00,0.00,unch,0.00,0.00,0.00,0.13,N/A
210820,4720.00,-0.08,0.05,0.08,0.10,0.00,0.00,unch,0.00,0.00,0.00,0.13,N/A
210820,4725.00,-0.08,0.05,0.08,0.10,0.30,0.30,unch,1.00,1.00,1.00,0.13,07/23/21
210820,4750.00,-0.08,0.05,0.08,0.10,0.21,-0.01,-0.05,13.00,0.00,0.00,0.00,07/26/21
210820,4775.00,-0.09,0.05,0.08,0.10,0.00,0.00,unch,0.00,6.00,0.00,0.00,N/A
210820,4800.00,-0.09,0.05,0.08,0.10,0.10,0.10,unch,1.00,0.00,0.00,0.00,07/29/21
210820,4825.00,-0.10,0.00,0.05,0.10,0.00,0.00,unch,0.00,0.00,0.00,0.00,N/A
210820,4850.00,-0.11,0.05,0.08,0.10,0.05,0.05,unch,7.00,0.00,0.00,0.00,07/30/21
210820,4900.00,-0.12,0.05,0.05,0.05,0.05,0.05,unch,6.00,0.00,0.00,0.00,07/29/21
210820,5000.00,-0.14,0.00,0.03,0.05,0.00,0.00,unch,0.00,0.00,0.00,0.00,N/A
210820,5100.00,-0.16,0.00,0.03,0.05,0.00,0.00,unch,0.00,0.00,0.00,0.00,N/A
210820,5200.00,-0.19,0.00,0.03,0.05,0.00,0.00,unch,0.00,0.00,0.00,0.00,N/A
210820,5300.00,-0.21,0.00,0.03,0.05,0.00,0.00,unch,0.00,0.00,0.00,0.00,N/A
210820,5400.00,-0.23,0.00,0.03,0.05,0.00,0.00,unch,0.00,0.00,0.00,0.00,N/A
210820,5500.00,-0.25,0.00,0.03,0.05,0.00,0.00,unch,0.00,0.00,0.00,0.00,N/A
210820,5600.00,-0.28,0.00,0.03,0.05,0.00,0.00,unch,0.00,0.00,0.00,0.00,N/A
210820,5700.00,-0.30,0.00,0.03,0.05,0.00,0.00,unch,0.00,0.00,0.00,0.00,N/A
210820,5800.00,-0.32,0.00,0.03,0.05,0.00,0.00,unch,0.00,0.00,0.00,0.00,N/A
210820,5900.00,-0.34,0.00,0.03,0.05,0.00,0.00,unch,0.00,0.00,0.00,0.00,N/A
210820,6000.00,-0.37,0.00,0.03,0.05,0.00,0.00,unch,0.00,0.00,0.00,0.00,N/A
210820,6200.00,-0.41,0.00,0.03,0.05,0.00,0.00,unch,0.00,0.00,0.00,0.00,N/A
210820,6400.00,-0.46,0.00,0.03,0.05,0.00,0.00,unch,0.00,0.00,0.00,0.00,N/A
210823,1200.00,0.73,3184.00,3186.10,3188.20,0.00,0.00,unch,0.00,0.00,0.00,2.13,N/A
210823,1400.00,0.68,2984.00,2986.10,2988.20,0.00,0.00,unch,0.00,0.00,0.00,1.89,N/A
210823,1600.00,0.64,2784.10,2786.20,2788.30,0.00,0.00,unch,0.00,0.00,0.00,1.69,N/A
210823,1800.00,0.59,2584.10,2586.20,2588.30,0.00,0.00,unch,0.00,0.00,0.00,1.50,N/A
210823,1900.00,0.57,2484.20,2486.25,2488.30,0.00,0.00,unch,0.00,0.00,0.00,1.42,N/A
210823,2000.00,0.54,2384.20,2386.30,2388.40,0.00,0.00,unch,0.00,0.00,0.00,1.34,N/A
210823,2100.00,0.52,2284.20,2286.30,2288.40,0.00,0.00,unch,0.00,0.00,0.00,1.26,N/A
210823,2200.00,0.50,2184.20,2186.25,2188.30,0.00,0.00,unch,0.00,0.00,0.00,1.18,N/A
210823,2300.00,0.48,2084.30,2086.35,2088.40,0.00,0.00,unch,0.00,0.00,0.00,1.12,N/A
210823,2400.00,0.45,1984.30,1986.35,1988.40,0.00,0.00,unch,0.00,0.00,0.00,1.05,N/A
210823,2500.00,0.43,1884.40,1886.45,1888.50,0.00,0.00,unch,0.00,0.00,0.00,0.99,N/A
210823,2600.00,0.41,1784.50,1786.55,1788.60,0.00,0.00,unch,0.00,0.00,0.00,0.93,N/A
210823,2700.00,0.38,1684.60,1686.65,1688.70,0.00,0.00,unch,0.00,0.00,0.00,0.87,N/A
210823,2800.00,0.36,1584.70,1586.80,1588.90,0.00,0.00,unch,0.00,0.00,0.00,0.82,N/A
210823,2900.00,0.34,1484.80,1486.90,1489.00,0.00,0.00,unch,0.00,0.00,0.00,0.77,N/A
210823,3000.00,0.32,1385.00,1387.05,1389.10,0.00,0.00,unch,0.00,0.00,0.00,0.72,N/A
210823,3100.00,0.29,1285.10,1287.10,1289.10,0.00,0.00,unch,0.00,0.00,0.00,0.66,N/A
210823,3200.00,0.27,1185.30,1187.35,1189.40,0.00,0.00,unch,0.00,0.00,0.00,0.61,N/A
210823,3300.00,0.25,1085.50,1087.55,1089.60,0.00,0.00,unch,0.00,0.00,0.00,0.57,N/A
210823,3350.00,0.24,1035.70,1037.70,1039.70,0.00,0.00,unch,0.00,0.00,0.00,0.54,N/A
210823,3400.00,0.23,985.80,987.85,989.90,0.00,0.00,unch,0.00,0.00,0.00,0.52,N/A
210823,3450.00,0.21,936.00,938.00,940.00,0.00,0.00,unch,0.00,0.00,0.00,0.50,N/A
210823,3500.00,0.20,886.10,888.15,890.20,0.00,0.00,unch,0.00,0.00,0.00,0.47,N/A
210823,3525.00,0.20,861.20,863.25,865.30,0.00,0.00,unch,0.00,0.00,0.00,0.46,N/A
210823,3550.00,0.19,836.40,838.40,840.40,0.00,0.00,unch,0.00,0.00,0.00,0.45,N/A
210823,3575.00,0.19,811.50,813.50,815.50,0.00,0.00,unch,0.00,0.00,0.00,0.44,N/A
210823,3600.00,0.18,786.60,788.65,790.70,795.99,795.99,unch,13.00,0.00,0.00,0.43,44235.00
210823,3625.00,0.17,761.80,763.80,765.80,0.00,0.00,unch,0.00,0.00,0.00,0.42,N/A
210823,3650.00,0.17,736.90,738.90,740.90,0.00,0.00,unch,0.00,0.00,0.00,0.41,N/A
210823,3675.00,0.16,712.10,714.10,716.10,0.00,0.00,unch,0.00,0.00,0.00,0.40,N/A
210823,3700.00,0.16,687.30,689.30,691.30,0.00,0.00,unch,0.00,0.00,0.00,0.39,N/A
210823,3725.00,0.15,662.50,664.50,666.50,0.00,0.00,unch,0.00,0.00,0.00,0.38,N/A
210823,3750.00,0.15,637.70,639.75,641.80,0.00,0.00,unch,0.00,0.00,0.00,0.37,N/A
210823,3775.00,0.14,613.00,615.05,617.10,0.00,0.00,unch,0.00,0.00,0.00,0.36,N/A
210823,3800.00,0.13,588.30,590.30,592.30,0.00,0.00,unch,0.00,0.00,0.00,0.35,N/A
210823,3825.00,0.13,563.60,565.65,567.70,0.00,0.00,unch,0.00,0.00,0.00,0.34,N/A
210823,3850.00,0.12,539.00,541.00,543.00,0.00,0.00,unch,0.00,0.00,0.00,0.33,N/A
210823,3875.00,0.12,514.40,516.40,518.40,0.00,0.00,unch,0.00,0.00,0.00,0.32,N/A
210823,3900.00,0.11,489.90,491.85,493.80,0.00,0.00,unch,0.00,0.00,0.00,0.31,N/A
210823,3925.00,0.11,465.40,467.35,469.30,0.00,0.00,unch,0.00,0.00,0.00,0.30,N/A
210823,3940.00,0.10,450.80,452.75,454.70,0.00,0.00,unch,0.00,0.00,0.00,0.30,N/A
210823,3950.00,0.10,441.10,443.05,445.00,0.00,0.00,unch,0.00,0.00,0.00,0.29,N/A
210823,3960.00,0.10,431.30,433.25,435.20,0.00,0.00,unch,0.00,0.00,0.00,0.29,N/A
210823,3970.00,0.10,421.60,423.55,425.50,0.00,0.00,unch,0.00,0.00,0.00,0.29,N/A
210823,3975.00,0.09,416.80,418.70,420.60,0.00,0.00,unch,0.00,0.00,0.00,0.28,N/A
210823,3980.00,0.09,411.90,413.85,415.80,0.00,0.00,unch,0.00,0.00,0.00,0.28,N/A
210823,3990.00,0.09,402.20,404.15,406.10,0.00,0.00,unch,0.00,0.00,0.00,0.28,N/A
210823,4000.00,0.09,392.60,394.50,396.40,0.00,0.00,unch,0.00,0.00,0.00,0.28,N/A
210823,4010.00,0.09,382.90,384.80,386.70,0.00,0.00,unch,0.00,0.00,0.00,0.27,N/A
210823,4020.00,0.08,373.30,375.20,377.10,0.00,0.00,unch,0.00,0.00,0.00,0.27,N/A
210823,4025.00,0.08,368.50,370.40,372.30,0.00,0.00,unch,0.00,0.00,0.00,0.27,N/A
210823,4030.00,0.08,363.70,365.60,367.50,0.00,0.00,unch,0.00,0.00,0.00,0.26,N/A
210823,4040.00,0.08,354.10,356.00,357.90,352.30,352.30,unch,12.00,0.00,0.00,0.26,07/23/21
210823,4050.00,0.08,344.60,346.45,348.30,346.10,346.10,unch,2.00,0.00,0.00,0.26,07/23/21
210823,4060.00,0.07,335.00,336.90,338.80,336.50,336.50,unch,1.00,0.00,0.00,0.25,07/23/21
210823,4070.00,0.07,325.50,327.35,329.20,0.00,0.00,unch,0.00,0.00,0.00,0.25,N/A
210823,4075.00,0.07,320.70,322.60,324.50,0.00,0.00,unch,0.00,0.00,0.00,0.25,N/A
210823,4080.00,0.07,316.00,317.85,319.70,0.00,0.00,unch,0.00,0.00,0.00,0.25,N/A
210823,4090.00,0.07,306.50,308.40,310.30,0.00,0.00,unch,0.00,0.00,0.00,0.24,N/A
210823,4100.00,0.07,298.50,298.95,299.40,0.00,0.00,unch,0.00,0.00,0.00,0.24,N/A
210823,4110.00,0.06,289.10,289.60,290.10,0.00,0.00,unch,0.00,0.00,0.00,0.24,N/A
210823,4120.00,0.06,279.80,280.25,280.70,0.00,0.00,unch,0.00,0.00,0.00,0.23,N/A
210823,4125.00,0.06,275.10,275.55,276.00,0.00,0.00,unch,0.00,0.00,0.00,0.23,N/A
210823,4130.00,0.06,270.40,270.90,271.40,0.00,0.00,unch,0.00,0.00,0.00,0.23,N/A
210823,4140.00,0.06,261.10,261.60,262.10,0.00,0.00,unch,0.00,0.00,0.00,0.23,N/A
210823,4150.00,0.05,251.80,252.30,252.80,0.00,0.00,unch,0.00,0.00,0.00,0.22,N/A
210823,4155.00,0.05,247.20,247.70,248.20,0.00,0.00,unch,0.00,0.00,0.00,0.22,N/A
210823,4160.00,0.05,242.60,243.10,243.60,0.00,0.00,unch,0.00,0.00,0.00,0.22,N/A
210823,4165.00,0.05,238.00,238.50,239.00,0.00,0.00,unch,0.00,0.00,0.00,0.22,N/A
210823,4170.00,0.05,233.40,233.90,234.40,0.00,0.00,unch,0.00,0.00,0.00,0.22,N/A
210823,4175.00,0.05,228.90,229.40,229.90,0.00,0.00,unch,0.00,0.00,0.00,0.21,N/A
210823,4180.00,0.05,224.30,224.80,225.30,0.00,0.00,unch,0.00,0.00,0.00,0.21,N/A
210823,4185.00,0.05,219.70,220.25,220.80,0.00,0.00,unch,0.00,0.00,0.00,0.21,N/A
210823,4190.00,0.04,215.20,215.70,216.20,0.00,0.00,unch,0.00,0.00,0.00,0.21,N/A
210823,4195.00,0.04,210.70,211.20,211.70,0.00,0.00,unch,0.00,0.00,0.00,0.21,N/A
210823,4200.00,0.04,206.20,206.70,207.20,226.76,226.76,unch,2.00,0.00,0.00,0.21,07/23/21
210823,4205.00,0.04,201.70,202.20,202.70,0.00,0.00,unch,0.00,0.00,0.00,0.20,N/A
210823,4210.00,0.04,197.20,197.70,198.20,0.00,0.00,unch,0.00,0.00,0.00,0.20,N/A
210823,4215.00,0.04,192.70,193.25,193.80,0.00,0.00,unch,0.00,0.00,0.00,0.20,N/A
210823,4220.00,0.04,188.30,188.80,189.30,193.81,193.81,unch,10.00,0.00,0.00,0.20,44235.00
210823,4225.00,0.04,183.80,184.35,184.90,0.00,0.00,unch,0.00,0.00,0.00,0.20,N/A
210823,4230.00,0.04,179.40,179.90,180.40,0.00,0.00,unch,0.00,0.00,0.00,0.20,N/A
210823,4235.00,0.03,175.00,175.50,176.00,0.00,0.00,unch,0.00,0.00,0.00,0.19,N/A
210823,4240.00,0.03,170.60,171.15,171.70,0.00,0.00,unch,0.00,0.00,0.00,0.19,N/A
210823,4245.00,0.03,166.20,166.75,167.30,0.00,0.00,unch,0.00,0.00,0.00,0.19,N/A
210823,4250.00,0.03,161.90,162.40,162.90,167.19,-4.51,-0.03,5.00,0.00,0.00,0.19,44235.00
210823,4255.00,0.03,157.50,158.05,158.60,0.00,0.00,unch,0.00,0.00,0.00,0.19,N/A
210823,4260.00,0.03,153.20,153.75,154.30,158.11,-6.48,-0.04,1.00,0.00,0.00,0.18,07/30/21
210823,4265.00,0.03,148.90,149.45,150.00,0.00,0.00,unch,0.00,0.00,0.00,0.18,N/A
210823,4270.00,0.03,144.60,145.15,145.70,150.35,-16.03,-0.10,5.00,0.00,0.00,0.18,07/30/21
210823,4275.00,0.03,140.40,140.90,141.40,150.09,-3.64,-0.02,10.00,0.00,0.00,0.18,07/27/21
210823,4280.00,0.02,136.10,136.65,137.20,144.26,-4.37,-0.03,8.00,0.00,0.00,0.18,07/30/21
210823,4285.00,0.02,131.90,132.45,133.00,146.46,9.98,0.07,1.00,0.00,0.00,0.17,07/30/21
210823,4290.00,0.02,127.70,128.25,128.80,142.52,-9.32,-0.06,10.00,0.00,0.00,0.17,44235.00
210823,4295.00,0.02,123.60,124.10,124.60,152.70,152.70,unch,7.00,0.00,0.00,0.17,07/26/21
210823,4300.00,0.02,119.40,119.95,120.50,117.72,-23.05,-0.16,60.00,0.00,0.00,0.17,44235.00
210823,4305.00,0.02,115.30,115.85,116.40,114.17,-21.76,-0.16,8.00,0.00,0.00,0.17,44235.00
210823,4310.00,0.02,111.20,111.75,112.30,134.63,134.63,unch,22.00,0.00,0.00,0.16,07/23/21
210823,4315.00,0.02,107.20,107.75,108.30,106.20,-17.26,-0.14,3.00,0.00,0.00,0.16,44235.00
210823,4320.00,0.02,103.20,103.70,104.20,109.84,-16.57,-0.13,33.00,0.00,0.00,0.16,44235.00
210823,4325.00,0.01,99.20,99.70,100.20,98.52,-6.97,-0.07,8.00,0.00,0.00,0.16,44235.00
210823,4330.00,0.01,95.30,95.80,96.30,101.91,-16.37,-0.14,34.00,0.00,0.00,0.16,44235.00
210823,4335.00,0.01,91.40,91.90,92.40,100.18,3.89,0.04,2.00,0.00,0.00,0.15,44235.00
210823,4340.00,0.01,87.50,88.00,88.50,102.24,7.38,0.08,1.00,0.00,0.00,0.15,44235.00
210823,4345.00,0.01,83.70,84.20,84.70,89.52,-14.49,-0.14,4.00,0.00,0.00,0.15,44235.00
210823,4350.00,0.01,79.90,80.40,80.90,78.00,-22.32,-0.22,172.00,0.00,0.00,0.15,44235.00
210823,4355.00,0.01,76.20,76.70,77.20,90.91,-6.45,-0.07,1.00,0.00,0.00,0.15,07/28/21
210823,4360.00,0.01,72.60,73.05,73.50,97.49,3.41,0.04,13.00,0.00,0.00,0.14,07/29/21
210823,4365.00,0.01,69.00,69.45,69.90,67.38,-9.17,-0.12,4.00,0.00,0.00,0.14,44235.00
210823,4370.00,0.00,65.50,65.95,66.40,78.32,-7.51,-0.09,3.00,0.00,0.00,0.14,44235.00
210823,4375.00,0.00,62.00,62.45,62.90,69.95,3.20,0.05,15.00,0.00,0.00,0.14,44235.00
210823,4380.00,0.00,58.60,59.05,59.50,57.02,-26.79,-0.32,7.00,0.00,0.00,0.14,44235.00
210823,4385.00,0.00,55.30,55.75,56.20,60.10,-15.91,-0.21,5.00,0.00,0.00,0.13,44235.00
210823,4390.00,0.00,52.10,52.50,52.90,51.46,-12.94,-0.20,246.00,0.00,0.00,0.13,44235.00
210823,4395.00,0.00,48.90,49.30,49.70,53.56,-12.32,-0.19,169.00,0.00,0.00,0.13,44235.00
210823,4400.00,0.00,45.90,46.25,46.60,44.52,-5.39,-0.11,146.00,0.00,0.00,0.13,44235.00
210823,4405.00,0.00,42.90,43.25,43.60,46.57,-0.78,-0.02,17.00,0.00,0.00,0.13,44235.00
210823,4410.00,-0.01,40.00,40.35,40.70,43.57,-0.53,-0.01,19.00,0.00,0.00,0.12,44235.00
210823,4415.00,-0.01,37.20,37.50,37.80,41.23,-4.47,-0.10,31.00,0.00,0.00,0.12,44235.00
210823,4420.00,-0.01,34.50,34.80,35.10,37.67,-3.73,-0.09,20.00,0.00,0.00,0.12,44235.00
210823,4425.00,-0.01,31.90,32.15,32.40,31.50,-13.70,-0.30,678.00,0.00,0.00,0.12,44235.00
210823,4430.00,-0.01,29.40,29.65,29.90,32.44,-1.73,-0.05,34.00,0.00,0.00,0.12,44235.00
210823,4435.00,-0.01,27.00,27.30,27.60,30.27,-4.58,-0.13,4.00,0.00,0.00,0.12,07/30/21
210823,4440.00,-0.01,24.80,25.05,25.30,28.19,-0.41,-0.01,29.00,0.00,0.00,0.11,44235.00
210823,4445.00,-0.01,22.60,22.90,23.20,27.55,0.30,0.01,447.00,0.00,0.00,0.11,44235.00
210823,4450.00,-0.01,20.60,20.90,21.20,20.04,-3.83,-0.16,33.00,0.00,0.00,0.11,44235.00
210823,4455.00,-0.02,18.80,19.05,19.30,22.05,-5.00,-0.18,5.00,0.00,0.00,0.11,07/30/21
210823,4460.00,-0.02,17.00,17.30,17.60,23.90,-5.40,-0.18,14.00,0.00,0.00,0.11,44235.00
210823,4465.00,-0.02,15.40,15.65,15.90,17.71,-1.25,-0.07,4.00,0.00,0.00,0.11,44235.00
210823,4470.00,-0.02,13.90,14.15,14.40,13.67,-3.65,-0.21,1.00,0.00,0.00,0.11,44235.00
210823,4475.00,-0.02,12.50,12.70,12.90,12.40,-7.06,-0.36,64.00,0.00,0.00,0.10,44235.00
210823,4480.00,-0.02,11.20,11.40,11.60,10.83,-3.32,-0.23,2.00,0.00,0.00,0.10,44235.00
210823,4485.00,-0.02,10.00,10.20,10.40,9.63,9.63,unch,1.00,0.00,0.00,0.10,44235.00
210823,4490.00,-0.02,8.90,9.15,9.40,11.56,-9.22,-0.44,18.00,0.00,0.00,0.10,44235.00
210823,4495.00,-0.02,7.90,8.10,8.30,9.37,9.37,unch,4.00,0.00,0.00,0.10,44235.00
210823,4500.00,-0.03,7.00,7.20,7.40,7.61,-1.10,-0.13,6.00,0.00,0.00,0.10,44235.00
210823,4505.00,-0.03,6.20,6.40,6.60,0.00,0.00,unch,0.00,0.00,0.00,0.10,N/A
210823,4510.00,-0.03,5.50,5.70,5.90,5.83,-5.82,-0.50,113.00,0.00,0.00,0.10,44235.00
210823,4520.00,-0.03,4.40,4.55,4.70,7.55,1.20,0.19,10.00,0.00,0.00,0.10,44235.00
210823,4525.00,-0.03,3.90,4.05,4.20,5.30,-0.35,-0.06,54.00,0.00,0.00,0.10,44235.00
210823,4530.00,-0.03,3.40,3.55,3.70,3.50,-7.85,-0.69,52.00,0.00,0.00,0.10,44235.00
210823,4540.00,-0.03,2.70,2.83,2.95,2.80,-5.95,-0.68,21.00,0.00,0.00,0.10,44235.00
210823,4550.00,-0.04,2.15,2.25,2.35,2.51,-0.60,-0.19,13.00,0.00,0.00,0.10,44235.00
210823,4560.00,-0.04,1.70,1.80,1.90,1.79,1.79,unch,49.00,0.00,0.00,0.10,44235.00
210823,4570.00,-0.04,1.35,1.45,1.55,1.47,-0.87,-0.37,38.00,0.00,0.00,0.10,44235.00
210823,4575.00,-0.04,1.20,1.30,1.40,1.67,1.67,unch,29.00,0.00,0.00,0.10,44235.00
210823,4580.00,-0.04,1.10,1.20,1.30,1.94,-2.36,-0.55,32.00,0.00,0.00,0.10,07/30/21
210823,4590.00,-0.05,0.90,1.00,1.10,0.00,0.00,unch,0.00,0.00,0.00,0.10,N/A
210823,4600.00,-0.05,0.75,0.83,0.90,1.17,-1.89,-0.62,3.00,0.00,0.00,0.10,07/30/21
210823,4610.00,-0.05,0.60,0.70,0.80,1.07,1.07,unch,1.00,0.00,0.00,0.10,44235.00
210823,4625.00,-0.05,0.45,0.55,0.65,0.80,-0.02,-0.02,5.00,0.00,0.00,0.10,44235.00
210823,4650.00,-0.06,0.30,0.38,0.45,0.45,-1.05,-0.70,11.00,0.00,0.00,0.11,44235.00
210823,4675.00,-0.07,0.20,0.28,0.35,0.61,-0.44,-0.42,6.00,0.00,0.00,0.11,07/30/21
210823,4700.00,-0.07,0.15,0.20,0.25,0.00,0.00,unch,0.00,0.00,0.00,0.11,N/A
210823,4725.00,-0.08,0.10,0.15,0.20,0.00,0.00,unch,0.00,0.00,0.00,0.12,N/A
210823,4750.00,-0.08,0.05,0.13,0.20,0.25,-0.22,-0.47,8.00,0.00,0.00,0.12,07/30/21
210823,4775.00,-0.09,0.05,0.10,0.15,0.30,0.30,unch,3.00,0.00,0.00,0.13,07/23/21
210823,4800.00,-0.09,0.05,0.10,0.15,0.21,0.21,unch,16.00,0.00,0.00,0.13,07/30/21
210823,4825.00,-0.10,0.05,0.10,0.15,0.00,0.00,unch,0.00,0.00,0.00,0.14,N/A
210823,4850.00,-0.11,0.05,0.08,0.10,0.15,0.15,unch,6.00,0.00,0.00,0.14,07/27/21
210823,4900.00,-0.12,0.05,0.08,0.10,0.00,0.00,unch,0.00,0.00,0.00,0.16,N/A
210823,5000.00,-0.14,0.00,0.03,0.05,0.05,0.05,unch,1.00,0.00,0.00,0.18,44235.00
210823,5100.00,-0.16,0.00,0.05,0.10,0.00,0.00,unch,0.00,0.00,0.00,0.00,N/A
210823,5200.00,-0.19,0.00,0.03,0.05,0.00,0.00,unch,0.00,0.00,0.00,0.00,N/A
210823,5300.00,-0.21,0.00,0.03,0.05,0.00,0.00,unch,0.00,0.00,0.00,0.00,N/A
210823,5400.00,-0.23,0.00,0.03,0.05,0.00,0.00,unch,0.00,0.00,0.00,0.00,N/A
210823,5500.00,-0.25,0.00,0.03,0.05,0.00,0.00,unch,0.00,0.00,0.00,0.00,N/A
210823,5600.00,-0.28,0.00,0.03,0.05,0.00,0.00,unch,0.00,0.00,0.00,0.00,N/A
210823,5700.00,-0.30,0.00,0.03,0.05,0.00,0.00,unch,0.00,0.00,0.00,0.00,N/A
210823,5800.00,-0.32,0.00,0.03,0.05,0.00,0.00,unch,0.00,0.00,0.00,0.00,N/A
210823,5900.00,-0.34,0.00,0.03,0.05,0.00,0.00,unch,0.00,0.00,0.00,0.00,N/A
210823,6000.00,-0.37,0.00,0.03,0.05,0.00,0.00,unch,0.00,0.00,0.00,0.00,N/A
210823,6200.00,-0.41,0.00,0.03,0.05,0.00,0.00,unch,0.00,0.00,0.00,0.00,N/A
210823,6400.00,-0.46,0.00,0.03,0.05,0.00,0.00,unch,0.00,0.00,0.00,0.00,N/A
210825,1200.00,0.73,3183.90,3185.95,3188.00,0.00,0.00,unch,0.00,0.00,0.00,2.06,N/A
210825,1400.00,0.68,2983.90,2986.00,2988.10,0.00,0.00,unch,0.00,0.00,0.00,1.82,N/A
210825,1600.00,0.64,2784.00,2786.05,2788.10,0.00,0.00,unch,0.00,0.00,0.00,1.62,N/A
210825,1800.00,0.59,2584.00,2586.10,2588.20,0.00,0.00,unch,0.00,0.00,0.00,1.45,N/A
210825,1900.00,0.57,2484.10,2486.15,2488.20,0.00,0.00,unch,0.00,0.00,0.00,1.37,N/A
210825,2000.00,0.54,2384.10,2386.15,2388.20,0.00,0.00,unch,0.00,0.00,0.00,1.29,N/A
210825,2100.00,0.52,2284.10,2286.20,2288.30,0.00,0.00,unch,0.00,0.00,0.00,1.22,N/A
210825,2200.00,0.50,2184.20,2186.25,2188.30,0.00,0.00,unch,0.00,0.00,0.00,1.15,N/A
210825,2300.00,0.48,2084.20,2086.30,2088.40,0.00,0.00,unch,0.00,0.00,0.00,1.08,N/A
210825,2400.00,0.45,1984.30,1986.40,1988.50,0.00,0.00,unch,0.00,0.00,0.00,1.02,N/A
210825,2500.00,0.43,1884.40,1886.50,1888.60,0.00,0.00,unch,0.00,0.00,0.00,0.96,N/A
210825,2600.00,0.41,1784.50,1786.60,1788.70,0.00,0.00,unch,0.00,0.00,0.00,0.91,N/A
210825,2700.00,0.38,1684.60,1686.70,1688.80,0.00,0.00,unch,0.00,0.00,0.00,0.85,N/A
210825,2800.00,0.36,1584.80,1586.85,1588.90,0.00,0.00,unch,0.00,0.00,0.00,0.80,N/A
210825,2900.00,0.34,1484.90,1486.95,1489.00,0.00,0.00,unch,0.00,0.00,0.00,0.74,N/A
210825,3000.00,0.32,1385.10,1387.15,1389.20,0.00,0.00,unch,0.00,0.00,0.00,0.70,N/A
210825,3100.00,0.29,1285.20,1287.25,1289.30,0.00,0.00,unch,0.00,0.00,0.00,0.64,N/A
